id,date,season,year,month,hour,holiday,weekday,workingday,weather,atemp,casual,registered,count,kategori_atemp
13475,2012-07-20,fall,2012,7,3 pm,not holiday,friday,workday,mist & cloudy,0.6667,47,169,216,Panas
13476,2012-07-20,fall,2012,7,4 pm,not holiday,friday,workday,mist & cloudy,0.6364,70,366,436,Panas
13477,2012-07-20,fall,2012,7,5 pm,not holiday,friday,workday,mist & cloudy,0.5909,95,620,715,Sedang
13478,2012-07-20,fall,2012,7,6 pm,not holiday,friday,workday,mist & cloudy,0.6061,73,549,622,Panas
13479,2012-07-20,fall,2012,7,7 pm,not holiday,friday,workday,mist & cloudy,0.5758,44,358,402,Sedang
13480,2012-07-20,fall,2012,7,8 pm,not holiday,friday,workday,light snow & light rain,0.5758,35,216,251,Sedang
13481,2012-07-20,fall,2012,7,9 pm,not holiday,friday,workday,light snow & light rain,0.5758,14,108,122,Sedang
13482,2012-07-20,fall,2012,7,10 pm,not holiday,friday,workday,mist & cloudy,0.5758,13,122,135,Sedang
13483,2012-07-20,fall,2012,7,11 pm,not holiday,friday,workday,mist & cloudy,0.5758,18,148,166,Sedang
13484,2012-07-21,fall,2012,7,12 am,not holiday,saturday,restday,light snow & light rain,0.5758,11,92,103,Sedang
13485,2012-07-21,fall,2012,7,1 am,not holiday,saturday,restday,mist & cloudy,0.5758,10,62,72,Sedang
13486,2012-07-21,fall,2012,7,2 am,not holiday,saturday,restday,light snow & light rain,0.5455,5,55,60,Sedang
13487,2012-07-21,fall,2012,7,3 am,not holiday,saturday,restday,light snow & light rain,0.5455,7,18,25,Sedang
13488,2012-07-21,fall,2012,7,4 am,not holiday,saturday,restday,light snow & light rain,0.5455,11,5,16,Sedang
13489,2012-07-21,fall,2012,7,5 am,not holiday,saturday,restday,light snow & light rain,0.5455,7,10,17,Sedang
13490,2012-07-21,fall,2012,7,6 am,not holiday,saturday,restday,light snow & light rain,0.5455,3,12,15,Sedang
13491,2012-07-21,fall,2012,7,7 am,not holiday,saturday,restday,mist & cloudy,0.5455,8,29,37,Sedang
13492,2012-07-21,fall,2012,7,8 am,not holiday,saturday,restday,mist & cloudy,0.5455,18,94,112,Sedang
13493,2012-07-21,fall,2012,7,9 am,not holiday,saturday,restday,mist & cloudy,0.5455,32,175,207,Sedang
13494,2012-07-21,fall,2012,7,10 am,not holiday,saturday,restday,light snow & light rain,0.5455,49,219,268,Sedang
13495,2012-07-21,fall,2012,7,11 am,not holiday,saturday,restday,mist & cloudy,0.5606,80,225,305,Sedang
13496,2012-07-21,fall,2012,7,12 pm,not holiday,saturday,restday,light snow & light rain,0.5606,156,301,457,Sedang
13497,2012-07-21,fall,2012,7,1 pm,not holiday,saturday,restday,light snow & light rain,0.5606,106,248,354,Sedang
13498,2012-07-21,fall,2012,7,2 pm,not holiday,saturday,restday,mist & cloudy,0.5455,121,222,343,Sedang
13499,2012-07-21,fall,2012,7,3 pm,not holiday,saturday,restday,light snow & light rain,0.5455,148,232,380,Sedang
13500,2012-07-21,fall,2012,7,4 pm,not holiday,saturday,restday,light snow & light rain,0.5455,130,196,326,Sedang
13501,2012-07-21,fall,2012,7,5 pm,not holiday,saturday,restday,light snow & light rain,0.5455,92,149,241,Sedang
13502,2012-07-21,fall,2012,7,6 pm,not holiday,saturday,restday,mist & cloudy,0.5455,51,126,177,Sedang
13503,2012-07-21,fall,2012,7,7 pm,not holiday,saturday,restday,mist & cloudy,0.5455,67,171,238,Sedang
13504,2012-07-21,fall,2012,7,8 pm,not holiday,saturday,restday,light snow & light rain,0.5455,51,163,214,Sedang
13505,2012-07-21,fall,2012,7,9 pm,not holiday,saturday,restday,mist & cloudy,0.5455,29,134,163,Sedang
13506,2012-07-21,fall,2012,7,10 pm,not holiday,saturday,restday,mist & cloudy,0.5455,40,140,180,Sedang
13507,2012-07-21,fall,2012,7,11 pm,not holiday,saturday,restday,mist & cloudy,0.5455,32,117,149,Sedang
13508,2012-07-22,fall,2012,7,12 am,not holiday,sunday,restday,mist & cloudy,0.5455,17,96,113,Sedang
13509,2012-07-22,fall,2012,7,1 am,not holiday,sunday,restday,mist & cloudy,0.5455,31,99,130,Sedang
13510,2012-07-22,fall,2012,7,2 am,not holiday,sunday,restday,mist & cloudy,0.5455,32,90,122,Sedang
13511,2012-07-22,fall,2012,7,3 am,not holiday,sunday,restday,mist & cloudy,0.5455,13,30,43,Sedang
13512,2012-07-22,fall,2012,7,4 am,not holiday,sunday,restday,clear & partly cloudy,0.5455,6,10,16,Sedang
13513,2012-07-22,fall,2012,7,5 am,not holiday,sunday,restday,clear & partly cloudy,0.5455,0,6,6,Sedang
13514,2012-07-22,fall,2012,7,6 am,not holiday,sunday,restday,mist & cloudy,0.5758,5,14,19,Sedang
13515,2012-07-22,fall,2012,7,7 am,not holiday,sunday,restday,mist & cloudy,0.5758,13,25,38,Sedang
13516,2012-07-22,fall,2012,7,8 am,not holiday,sunday,restday,mist & cloudy,0.5909,31,122,153,Sedang
13517,2012-07-22,fall,2012,7,9 am,not holiday,sunday,restday,mist & cloudy,0.6212,79,179,258,Panas
13518,2012-07-22,fall,2012,7,10 am,not holiday,sunday,restday,mist & cloudy,0.6212,114,265,379,Panas
13519,2012-07-22,fall,2012,7,11 am,not holiday,sunday,restday,mist & cloudy,0.6212,191,314,505,Panas
13520,2012-07-22,fall,2012,7,12 pm,not holiday,sunday,restday,mist & cloudy,0.6515,178,326,504,Panas
13521,2012-07-22,fall,2012,7,1 pm,not holiday,sunday,restday,mist & cloudy,0.6515,238,388,626,Panas
13522,2012-07-22,fall,2012,7,2 pm,not holiday,sunday,restday,clear & partly cloudy,0.6818,256,360,616,Panas
13523,2012-07-22,fall,2012,7,3 pm,not holiday,sunday,restday,clear & partly cloudy,0.6818,254,370,624,Panas
13524,2012-07-22,fall,2012,7,4 pm,not holiday,sunday,restday,clear & partly cloudy,0.697,245,383,628,Panas
13525,2012-07-22,fall,2012,7,5 pm,not holiday,sunday,restday,clear & partly cloudy,0.697,188,368,556,Panas
13526,2012-07-22,fall,2012,7,6 pm,not holiday,sunday,restday,clear & partly cloudy,0.697,173,342,515,Panas
13527,2012-07-22,fall,2012,7,7 pm,not holiday,sunday,restday,clear & partly cloudy,0.6818,180,342,522,Panas
13528,2012-07-22,fall,2012,7,8 pm,not holiday,sunday,restday,clear & partly cloudy,0.6667,124,254,378,Panas
13529,2012-07-22,fall,2012,7,9 pm,not holiday,sunday,restday,clear & partly cloudy,0.6667,88,257,345,Panas
13530,2012-07-22,fall,2012,7,10 pm,not holiday,sunday,restday,clear & partly cloudy,0.6667,55,136,191,Panas
13531,2012-07-22,fall,2012,7,11 pm,not holiday,sunday,restday,clear & partly cloudy,0.6364,33,90,123,Panas
13532,2012-07-23,fall,2012,7,12 am,not holiday,monday,workday,clear & partly cloudy,0.5909,11,36,47,Sedang
13533,2012-07-23,fall,2012,7,1 am,not holiday,monday,workday,clear & partly cloudy,0.5909,7,20,27,Sedang
13534,2012-07-23,fall,2012,7,2 am,not holiday,monday,workday,mist & cloudy,0.5909,3,14,17,Sedang
13535,2012-07-23,fall,2012,7,3 am,not holiday,monday,workday,mist & cloudy,0.5909,0,2,2,Sedang
13536,2012-07-23,fall,2012,7,4 am,not holiday,monday,workday,mist & cloudy,0.5909,0,8,8,Sedang
13537,2012-07-23,fall,2012,7,5 am,not holiday,monday,workday,mist & cloudy,0.5909,3,48,51,Sedang
13538,2012-07-23,fall,2012,7,6 am,not holiday,monday,workday,mist & cloudy,0.6364,9,148,157,Panas
13539,2012-07-23,fall,2012,7,7 am,not holiday,monday,workday,clear & partly cloudy,0.6667,17,404,421,Panas
13540,2012-07-23,fall,2012,7,8 am,not holiday,monday,workday,clear & partly cloudy,0.697,47,691,738,Panas
13541,2012-07-23,fall,2012,7,9 am,not holiday,monday,workday,mist & cloudy,0.7121,57,288,345,Panas
13542,2012-07-23,fall,2012,7,10 am,not holiday,monday,workday,mist & cloudy,0.7424,63,137,200,Panas
13543,2012-07-23,fall,2012,7,11 am,not holiday,monday,workday,mist & cloudy,0.7424,69,129,198,Panas
13544,2012-07-23,fall,2012,7,12 pm,not holiday,monday,workday,mist & cloudy,0.7424,109,205,314,Panas
13545,2012-07-23,fall,2012,7,1 pm,not holiday,monday,workday,mist & cloudy,0.7424,64,176,240,Panas
13546,2012-07-23,fall,2012,7,2 pm,not holiday,monday,workday,mist & cloudy,0.7424,82,189,271,Panas
13547,2012-07-23,fall,2012,7,3 pm,not holiday,monday,workday,clear & partly cloudy,0.7576,76,205,281,Panas
13548,2012-07-23,fall,2012,7,4 pm,not holiday,monday,workday,clear & partly cloudy,0.7727,111,346,457,Panas
13549,2012-07-23,fall,2012,7,5 pm,not holiday,monday,workday,clear & partly cloudy,0.7727,87,760,847,Panas
13550,2012-07-23,fall,2012,7,6 pm,not holiday,monday,workday,clear & partly cloudy,0.7576,69,672,741,Panas
13551,2012-07-23,fall,2012,7,7 pm,not holiday,monday,workday,clear & partly cloudy,0.7424,94,488,582,Panas
13552,2012-07-23,fall,2012,7,8 pm,not holiday,monday,workday,clear & partly cloudy,0.7121,56,347,403,Panas
13553,2012-07-23,fall,2012,7,9 pm,not holiday,monday,workday,clear & partly cloudy,0.7121,45,251,296,Panas
13554,2012-07-23,fall,2012,7,10 pm,not holiday,monday,workday,clear & partly cloudy,0.6818,40,169,209,Panas
13555,2012-07-23,fall,2012,7,11 pm,not holiday,monday,workday,clear & partly cloudy,0.6818,16,98,114,Panas
13556,2012-07-24,fall,2012,7,12 am,not holiday,tuesday,workday,clear & partly cloudy,0.6667,12,52,64,Panas
13557,2012-07-24,fall,2012,7,1 am,not holiday,tuesday,workday,clear & partly cloudy,0.6364,7,10,17,Panas
13558,2012-07-24,fall,2012,7,2 am,not holiday,tuesday,workday,clear & partly cloudy,0.6061,6,10,16,Panas
13559,2012-07-24,fall,2012,7,3 am,not holiday,tuesday,workday,clear & partly cloudy,0.6061,1,5,6,Panas
13560,2012-07-24,fall,2012,7,4 am,not holiday,tuesday,workday,clear & partly cloudy,0.6061,0,6,6,Panas
13561,2012-07-24,fall,2012,7,5 am,not holiday,tuesday,workday,clear & partly cloudy,0.6061,5,45,50,Panas
13562,2012-07-24,fall,2012,7,6 am,not holiday,tuesday,workday,clear & partly cloudy,0.6061,17,173,190,Panas
13563,2012-07-24,fall,2012,7,7 am,not holiday,tuesday,workday,clear & partly cloudy,0.6667,24,492,516,Panas
13564,2012-07-24,fall,2012,7,8 am,not holiday,tuesday,workday,clear & partly cloudy,0.697,49,694,743,Panas
13565,2012-07-24,fall,2012,7,9 am,not holiday,tuesday,workday,clear & partly cloudy,0.803,40,299,339,Panas
13566,2012-07-24,fall,2012,7,10 am,not holiday,tuesday,workday,clear & partly cloudy,0.7879,62,156,218,Panas
13567,2012-07-24,fall,2012,7,11 am,not holiday,tuesday,workday,mist & cloudy,0.803,45,156,201,Panas
13568,2012-07-24,fall,2012,7,12 pm,not holiday,tuesday,workday,mist & cloudy,0.7879,60,169,229,Panas
13569,2012-07-24,fall,2012,7,1 pm,not holiday,tuesday,workday,mist & cloudy,0.803,73,200,273,Panas
13570,2012-07-24,fall,2012,7,2 pm,not holiday,tuesday,workday,mist & cloudy,0.803,48,196,244,Panas
13571,2012-07-24,fall,2012,7,3 pm,not holiday,tuesday,workday,clear & partly cloudy,0.7727,73,212,285,Panas
13572,2012-07-24,fall,2012,7,4 pm,not holiday,tuesday,workday,clear & partly cloudy,0.7576,86,369,455,Panas
13573,2012-07-24,fall,2012,7,5 pm,not holiday,tuesday,workday,clear & partly cloudy,0.7424,94,775,869,Panas
13574,2012-07-24,fall,2012,7,6 pm,not holiday,tuesday,workday,clear & partly cloudy,0.7121,110,767,877,Panas
13575,2012-07-24,fall,2012,7,7 pm,not holiday,tuesday,workday,clear & partly cloudy,0.7121,109,523,632,Panas
13576,2012-07-24,fall,2012,7,8 pm,not holiday,tuesday,workday,clear & partly cloudy,0.697,85,438,523,Panas
13577,2012-07-24,fall,2012,7,9 pm,not holiday,tuesday,workday,clear & partly cloudy,0.697,53,325,378,Panas
13578,2012-07-24,fall,2012,7,10 pm,not holiday,tuesday,workday,clear & partly cloudy,0.697,43,226,269,Panas
13579,2012-07-24,fall,2012,7,11 pm,not holiday,tuesday,workday,clear & partly cloudy,0.6818,38,154,192,Panas
13580,2012-07-25,fall,2012,7,12 am,not holiday,wednesday,workday,clear & partly cloudy,0.6667,9,57,66,Panas
13581,2012-07-25,fall,2012,7,1 am,not holiday,wednesday,workday,clear & partly cloudy,0.6515,2,26,28,Panas
13582,2012-07-25,fall,2012,7,2 am,not holiday,wednesday,workday,clear & partly cloudy,0.6364,1,11,12,Panas
13583,2012-07-25,fall,2012,7,3 am,not holiday,wednesday,workday,clear & partly cloudy,0.6212,1,11,12,Panas
13584,2012-07-25,fall,2012,7,4 am,not holiday,wednesday,workday,clear & partly cloudy,0.6061,0,4,4,Panas
13585,2012-07-25,fall,2012,7,5 am,not holiday,wednesday,workday,clear & partly cloudy,0.6061,5,54,59,Panas
13586,2012-07-25,fall,2012,7,6 am,not holiday,wednesday,workday,clear & partly cloudy,0.6061,11,179,190,Panas
13587,2012-07-25,fall,2012,7,7 am,not holiday,wednesday,workday,clear & partly cloudy,0.6212,34,473,507,Panas
13588,2012-07-25,fall,2012,7,8 am,not holiday,wednesday,workday,clear & partly cloudy,0.6364,43,745,788,Panas
13589,2012-07-25,fall,2012,7,9 am,not holiday,wednesday,workday,clear & partly cloudy,0.6515,65,277,342,Panas
13590,2012-07-25,fall,2012,7,10 am,not holiday,wednesday,workday,clear & partly cloudy,0.6515,68,163,231,Panas
13591,2012-07-25,fall,2012,7,11 am,not holiday,wednesday,workday,clear & partly cloudy,0.6667,79,202,281,Panas
13592,2012-07-25,fall,2012,7,12 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6667,77,233,310,Panas
13593,2012-07-25,fall,2012,7,1 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6818,81,231,312,Panas
13594,2012-07-25,fall,2012,7,2 pm,not holiday,wednesday,workday,clear & partly cloudy,0.697,88,159,247,Panas
13595,2012-07-25,fall,2012,7,3 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6818,94,223,317,Panas
13596,2012-07-25,fall,2012,7,4 pm,not holiday,wednesday,workday,clear & partly cloudy,0.697,91,393,484,Panas
13597,2012-07-25,fall,2012,7,5 pm,not holiday,wednesday,workday,clear & partly cloudy,0.697,130,783,913,Panas
13598,2012-07-25,fall,2012,7,6 pm,not holiday,wednesday,workday,clear & partly cloudy,0.697,104,787,891,Panas
13599,2012-07-25,fall,2012,7,7 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6667,116,582,698,Panas
13600,2012-07-25,fall,2012,7,8 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6515,106,461,567,Panas
13601,2012-07-25,fall,2012,7,9 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6515,71,326,397,Panas
13602,2012-07-25,fall,2012,7,10 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6515,55,223,278,Panas
13603,2012-07-25,fall,2012,7,11 pm,not holiday,wednesday,workday,clear & partly cloudy,0.6364,52,187,239,Panas
13604,2012-07-26,fall,2012,7,12 am,not holiday,thursday,workday,clear & partly cloudy,0.6212,27,65,92,Panas
13605,2012-07-26,fall,2012,7,1 am,not holiday,thursday,workday,clear & partly cloudy,0.6212,6,23,29,Panas
13606,2012-07-26,fall,2012,7,2 am,not holiday,thursday,workday,clear & partly cloudy,0.6212,5,16,21,Panas
13607,2012-07-26,fall,2012,7,3 am,not holiday,thursday,workday,clear & partly cloudy,0.6212,0,8,8,Panas
13608,2012-07-26,fall,2012,7,4 am,not holiday,thursday,workday,clear & partly cloudy,0.6212,0,4,4,Panas
13609,2012-07-26,fall,2012,7,5 am,not holiday,thursday,workday,clear & partly cloudy,0.6212,2,40,42,Panas
13610,2012-07-26,fall,2012,7,6 am,not holiday,thursday,workday,clear & partly cloudy,0.6061,16,165,181,Panas
13611,2012-07-26,fall,2012,7,7 am,not holiday,thursday,workday,clear & partly cloudy,0.6667,17,478,495,Panas
13612,2012-07-26,fall,2012,7,8 am,not holiday,thursday,workday,mist & cloudy,0.6667,49,680,729,Panas
13613,2012-07-26,fall,2012,7,9 am,not holiday,thursday,workday,mist & cloudy,0.6818,55,289,344,Panas
13614,2012-07-26,fall,2012,7,10 am,not holiday,thursday,workday,clear & partly cloudy,0.697,79,143,222,Panas
13615,2012-07-26,fall,2012,7,11 am,not holiday,thursday,workday,clear & partly cloudy,0.803,69,143,212,Panas
13616,2012-07-26,fall,2012,7,12 pm,not holiday,thursday,workday,clear & partly cloudy,0.8182,73,206,279,Panas
13617,2012-07-26,fall,2012,7,1 pm,not holiday,thursday,workday,clear & partly cloudy,0.8333,53,189,242,Panas
13618,2012-07-26,fall,2012,7,2 pm,not holiday,thursday,workday,clear & partly cloudy,0.8788,62,151,213,Panas
13619,2012-07-26,fall,2012,7,3 pm,not holiday,thursday,workday,clear & partly cloudy,0.8939,65,173,238,Panas
13620,2012-07-26,fall,2012,7,4 pm,not holiday,thursday,workday,clear & partly cloudy,0.8788,62,312,374,Panas
13621,2012-07-26,fall,2012,7,5 pm,not holiday,thursday,workday,clear & partly cloudy,0.8636,110,628,738,Panas
13622,2012-07-26,fall,2012,7,6 pm,not holiday,thursday,workday,clear & partly cloudy,0.8788,73,615,688,Panas
13623,2012-07-26,fall,2012,7,7 pm,not holiday,thursday,workday,clear & partly cloudy,0.8636,80,534,614,Panas
13624,2012-07-26,fall,2012,7,8 pm,not holiday,thursday,workday,clear & partly cloudy,0.8182,47,399,446,Panas
13625,2012-07-26,fall,2012,7,9 pm,not holiday,thursday,workday,clear & partly cloudy,0.7424,35,236,271,Panas
13626,2012-07-26,fall,2012,7,10 pm,not holiday,thursday,workday,clear & partly cloudy,0.7424,33,201,234,Panas
13627,2012-07-26,fall,2012,7,11 pm,not holiday,thursday,workday,clear & partly cloudy,0.6818,18,127,145,Panas
13628,2012-07-27,fall,2012,7,12 am,not holiday,friday,workday,clear & partly cloudy,0.6818,14,83,97,Panas
13629,2012-07-27,fall,2012,7,1 am,not holiday,friday,workday,clear & partly cloudy,0.6818,12,42,54,Panas
13630,2012-07-27,fall,2012,7,2 am,not holiday,friday,workday,clear & partly cloudy,0.6667,8,18,26,Panas
13631,2012-07-27,fall,2012,7,3 am,not holiday,friday,workday,clear & partly cloudy,0.6667,3,9,12,Panas
13632,2012-07-27,fall,2012,7,4 am,not holiday,friday,workday,clear & partly cloudy,0.6667,3,5,8,Panas
13633,2012-07-27,fall,2012,7,5 am,not holiday,friday,workday,clear & partly cloudy,0.6667,3,34,37,Panas
13634,2012-07-27,fall,2012,7,6 am,not holiday,friday,workday,clear & partly cloudy,0.6667,10,129,139,Panas
13635,2012-07-27,fall,2012,7,7 am,not holiday,friday,workday,clear & partly cloudy,0.6818,13,397,410,Panas
13636,2012-07-27,fall,2012,7,8 am,not holiday,friday,workday,clear & partly cloudy,0.7273,34,642,676,Panas
13637,2012-07-27,fall,2012,7,9 am,not holiday,friday,workday,clear & partly cloudy,0.7727,34,329,363,Panas
13638,2012-07-27,fall,2012,7,10 am,not holiday,friday,workday,clear & partly cloudy,0.7727,85,146,231,Panas
13639,2012-07-27,fall,2012,7,11 am,not holiday,friday,workday,clear & partly cloudy,0.7727,67,184,251,Panas
13640,2012-07-27,fall,2012,7,12 pm,not holiday,friday,workday,clear & partly cloudy,0.7879,92,207,299,Panas
13641,2012-07-27,fall,2012,7,1 pm,not holiday,friday,workday,clear & partly cloudy,0.7727,83,231,314,Panas
13642,2012-07-27,fall,2012,7,2 pm,not holiday,friday,workday,clear & partly cloudy,0.803,105,221,326,Panas
13643,2012-07-27,fall,2012,7,3 pm,not holiday,friday,workday,clear & partly cloudy,0.7879,81,242,323,Panas
13644,2012-07-27,fall,2012,7,4 pm,not holiday,friday,workday,clear & partly cloudy,0.7727,80,419,499,Panas
13645,2012-07-27,fall,2012,7,5 pm,not holiday,friday,workday,clear & partly cloudy,0.7879,101,598,699,Panas
13646,2012-07-27,fall,2012,7,6 pm,not holiday,friday,workday,clear & partly cloudy,0.7576,100,522,622,Panas
13647,2012-07-27,fall,2012,7,7 pm,not holiday,friday,workday,clear & partly cloudy,0.7727,93,423,516,Panas
13648,2012-07-27,fall,2012,7,8 pm,not holiday,friday,workday,clear & partly cloudy,0.7424,85,269,354,Panas
13649,2012-07-27,fall,2012,7,9 pm,not holiday,friday,workday,clear & partly cloudy,0.7424,71,189,260,Panas
13650,2012-07-27,fall,2012,7,10 pm,not holiday,friday,workday,clear & partly cloudy,0.7424,48,151,199,Panas
13651,2012-07-27,fall,2012,7,11 pm,not holiday,friday,workday,clear & partly cloudy,0.7273,34,155,189,Panas
13652,2012-07-28,fall,2012,7,12 am,not holiday,saturday,restday,clear & partly cloudy,0.6818,21,170,191,Panas
13653,2012-07-28,fall,2012,7,1 am,not holiday,saturday,restday,clear & partly cloudy,0.6818,11,69,80,Panas
13654,2012-07-28,fall,2012,7,2 am,not holiday,saturday,restday,clear & partly cloudy,0.6818,14,76,90,Panas
13655,2012-07-28,fall,2012,7,3 am,not holiday,saturday,restday,clear & partly cloudy,0.6818,10,33,43,Panas
13656,2012-07-28,fall,2012,7,4 am,not holiday,saturday,restday,clear & partly cloudy,0.6667,1,10,11,Panas
13657,2012-07-28,fall,2012,7,5 am,not holiday,saturday,restday,clear & partly cloudy,0.6364,4,10,14,Panas
13658,2012-07-28,fall,2012,7,6 am,not holiday,saturday,restday,clear & partly cloudy,0.6515,10,40,50,Panas
13659,2012-07-28,fall,2012,7,7 am,not holiday,saturday,restday,clear & partly cloudy,0.6818,18,58,76,Panas
13660,2012-07-28,fall,2012,7,8 am,not holiday,saturday,restday,clear & partly cloudy,0.697,36,127,163,Panas
13661,2012-07-28,fall,2012,7,9 am,not holiday,saturday,restday,clear & partly cloudy,0.7424,110,227,337,Panas
13662,2012-07-28,fall,2012,7,10 am,not holiday,saturday,restday,clear & partly cloudy,0.7727,129,266,395,Panas
13663,2012-07-28,fall,2012,7,11 am,not holiday,saturday,restday,clear & partly cloudy,0.7424,162,295,457,Panas
13664,2012-07-28,fall,2012,7,12 pm,not holiday,saturday,restday,clear & partly cloudy,0.7576,157,330,487,Panas
13665,2012-07-28,fall,2012,7,1 pm,not holiday,saturday,restday,clear & partly cloudy,0.7879,173,325,498,Panas
13666,2012-07-28,fall,2012,7,2 pm,not holiday,saturday,restday,clear & partly cloudy,0.7727,186,308,494,Panas
13667,2012-07-28,fall,2012,7,3 pm,not holiday,saturday,restday,clear & partly cloudy,0.7727,206,291,497,Panas
13668,2012-07-28,fall,2012,7,4 pm,not holiday,saturday,restday,clear & partly cloudy,0.7727,208,279,487,Panas
13669,2012-07-28,fall,2012,7,5 pm,not holiday,saturday,restday,clear & partly cloudy,0.7576,199,280,479,Panas
13670,2012-07-28,fall,2012,7,6 pm,not holiday,saturday,restday,clear & partly cloudy,0.7424,151,330,481,Panas
13671,2012-07-28,fall,2012,7,7 pm,not holiday,saturday,restday,clear & partly cloudy,0.6364,115,223,338,Panas
13672,2012-07-28,fall,2012,7,8 pm,not holiday,saturday,restday,clear & partly cloudy,0.6061,79,154,233,Panas
13673,2012-07-28,fall,2012,7,9 pm,not holiday,saturday,restday,clear & partly cloudy,0.6061,94,206,300,Panas
13674,2012-07-28,fall,2012,7,10 pm,not holiday,saturday,restday,clear & partly cloudy,0.6061,88,188,276,Panas
13675,2012-07-28,fall,2012,7,11 pm,not holiday,saturday,restday,clear & partly cloudy,0.6061,52,156,208,Panas
13676,2012-07-29,fall,2012,7,12 am,not holiday,sunday,restday,clear & partly cloudy,0.5909,59,129,188,Sedang
13677,2012-07-29,fall,2012,7,1 am,not holiday,sunday,restday,clear & partly cloudy,0.6061,49,109,158,Panas
13678,2012-07-29,fall,2012,7,2 am,not holiday,sunday,restday,clear & partly cloudy,0.6212,33,79,112,Panas
13679,2012-07-29,fall,2012,7,3 am,not holiday,sunday,restday,clear & partly cloudy,0.6212,18,37,55,Panas
13680,2012-07-29,fall,2012,7,4 am,not holiday,sunday,restday,clear & partly cloudy,0.6061,2,11,13,Panas
13681,2012-07-29,fall,2012,7,5 am,not holiday,sunday,restday,clear & partly cloudy,0.5909,3,14,17,Sedang
13682,2012-07-29,fall,2012,7,6 am,not holiday,sunday,restday,clear & partly cloudy,0.6061,6,12,18,Panas
13683,2012-07-29,fall,2012,7,7 am,not holiday,sunday,restday,clear & partly cloudy,0.6212,4,36,40,Panas
13684,2012-07-29,fall,2012,7,8 am,not holiday,sunday,restday,clear & partly cloudy,0.6515,37,90,127,Panas
13685,2012-07-29,fall,2012,7,9 am,not holiday,sunday,restday,clear & partly cloudy,0.6818,64,162,226,Panas
13686,2012-07-29,fall,2012,7,10 am,not holiday,sunday,restday,clear & partly cloudy,0.6818,123,258,381,Panas
13687,2012-07-29,fall,2012,7,11 am,not holiday,sunday,restday,clear & partly cloudy,0.697,183,326,509,Panas
13688,2012-07-29,fall,2012,7,12 pm,not holiday,sunday,restday,clear & partly cloudy,0.697,154,357,511,Panas
13689,2012-07-29,fall,2012,7,1 pm,not holiday,sunday,restday,clear & partly cloudy,0.7424,181,302,483,Panas
13690,2012-07-29,fall,2012,7,2 pm,not holiday,sunday,restday,clear & partly cloudy,0.7273,231,291,522,Panas
13691,2012-07-29,fall,2012,7,3 pm,not holiday,sunday,restday,clear & partly cloudy,0.7273,195,306,501,Panas
13692,2012-07-29,fall,2012,7,4 pm,not holiday,sunday,restday,clear & partly cloudy,0.7273,191,330,521,Panas
13693,2012-07-29,fall,2012,7,5 pm,not holiday,sunday,restday,clear & partly cloudy,0.7424,164,367,531,Panas
13694,2012-07-29,fall,2012,7,6 pm,not holiday,sunday,restday,clear & partly cloudy,0.7121,117,302,419,Panas
13695,2012-07-29,fall,2012,7,7 pm,not holiday,sunday,restday,clear & partly cloudy,0.697,143,300,443,Panas
13696,2012-07-29,fall,2012,7,8 pm,not holiday,sunday,restday,clear & partly cloudy,0.697,75,228,303,Panas
13697,2012-07-29,fall,2012,7,9 pm,not holiday,sunday,restday,clear & partly cloudy,0.6818,72,199,271,Panas
13698,2012-07-29,fall,2012,7,10 pm,not holiday,sunday,restday,clear & partly cloudy,0.6515,31,117,148,Panas
13699,2012-07-29,fall,2012,7,11 pm,not holiday,sunday,restday,clear & partly cloudy,0.6515,18,82,100,Panas
13700,2012-07-30,fall,2012,7,12 am,not holiday,monday,workday,clear & partly cloudy,0.6667,12,46,58,Panas
13701,2012-07-30,fall,2012,7,1 am,not holiday,monday,workday,clear & partly cloudy,0.6667,4,15,19,Panas
13702,2012-07-30,fall,2012,7,2 am,not holiday,monday,workday,clear & partly cloudy,0.6364,2,6,8,Panas
13703,2012-07-30,fall,2012,7,3 am,not holiday,monday,workday,clear & partly cloudy,0.6061,0,3,3,Panas
13704,2012-07-30,fall,2012,7,4 am,not holiday,monday,workday,clear & partly cloudy,0.6061,0,5,5,Panas
13705,2012-07-30,fall,2012,7,5 am,not holiday,monday,workday,clear & partly cloudy,0.6061,4,43,47,Panas
13706,2012-07-30,fall,2012,7,6 am,not holiday,monday,workday,clear & partly cloudy,0.6061,6,155,161,Panas
13707,2012-07-30,fall,2012,7,7 am,not holiday,monday,workday,clear & partly cloudy,0.6667,14,455,469,Panas
13708,2012-07-30,fall,2012,7,8 am,not holiday,monday,workday,mist & cloudy,0.697,31,720,751,Panas
13709,2012-07-30,fall,2012,7,9 am,not holiday,monday,workday,mist & cloudy,0.697,34,259,293,Panas
13710,2012-07-30,fall,2012,7,10 am,not holiday,monday,workday,mist & cloudy,0.697,54,135,189,Panas
